start	end	tumor	normal
34080001	34090000	56	200
34090001	34100000	78	180
34100001	34110000	68	192
34110001	34120000	67	174
34120001	34130000	78	195
34130001	34140000	80	195
34140001	34150000	67	189
34150001	34160000	50	200
34160001	34170000	83	177
34170001	34180000	70	159
34180001	34190000	92	232
34190001	34200000	69	229
34200001	34210000	65	160
34210001	34220000	66	175
34220001	34230000	63	174
34230001	34240000	81	192
34240001	34250000	50	219
34250001	34260000	79	183
34260001	34270000	67	184
34270001	34280000	68	170
34280001	34290000	71	196
34290001	34300000	62	182
34300001	34310000	69	160
34310001	34320000	72	193
34320001	34330000	71	181
34330001	34340000	59	161
34340001	34350000	65	189
34350001	34360000	68	174
34360001	34370000	68	181
34370001	34380000	77	186
34380001	34390000	81	180
34390001	34400000	76	189
34400001	34410000	75	217
34410001	34420000	73	186
34420001	34430000	91	192
34430001	34440000	68	205
34440001	34450000	69	194
34450001	34460000	79	177
34460001	34470000	61	170
34470001	34480000	85	175
34480001	34490000	81	162
34490001	34500000	72	181
34500001	34510000	72	174
34510001	34520000	79	152
34520001	34530000	72	185
34530001	34540000	91	211
34540001	34550000	72	202
34550001	34560000	75	140
34560001	34570000	77	176
34570001	34580000	55	208
34580001	34590000	75	198
34590001	34600000	51	181
34600001	34610000	58	168
34610001	34620000	65	191
34620001	34630000	77	176
34630001	34640000	70	162
34640001	34650000	70	184
34650001	34660000	88	185
34660001	34670000	62	156
34670001	34680000	62	192
34680001	34690000	92	184
34690001	34700000	78	194
34700001	34710000	83	167
34710001	34720000	64	170
34720001	34730000	93	161
34730001	34740000	60	176
34740001	34750000	84	179
34750001	34760000	65	178
34760001	34770000	66	187
34770001	34780000	59	183
34780001	34790000	27	95
34790001	34800000	33	78
34800001	34810000	17	91
34810001	34820000	23	104
34820001	34830000	38	103
34830001	34840000	68	183
34840001	34850000	62	194
34850001	34860000	71	196
34860001	34870000	72	186
34870001	34880000	76	210
34880001	34890000	77	180
34890001	34900000	73	198
34900001	34910000	93	171
34910001	34920000	69	170
34920001	34930000	71	175
34930001	34940000	79	187
34940001	34950000	68	185
34950001	34960000	79	188
34960001	34970000	61	185
34970001	34980000	79	184
34980001	34990000	71	165
34990001	35000000	81	158
35000001	35010000	95	170
35010001	35020000	75	169
35020001	35030000	65	194
35030001	35040000	78	178
35040001	35050000	63	159
35050001	35060000	68	199
35060001	35070000	62	187
35070001	35080000	61	179
35080001	35090000	75	191
35090001	35100000	82	182
35100001	35110000	60	175
35110001	35120000	49	162
35120001	35130000	84	194
35130001	35140000	72	202
35140001	35150000	63	172
35150001	35160000	76	161
35160001	35170000	72	178
35170001	35180000	66	188
35180001	35190000	76	193
35190001	35200000	56	185
35200001	35210000	81	176
35210001	35220000	68	180
35220001	35230000	90	211
35230001	35240000	72	186
35240001	35250000	64	140
35250001	35260000	73	191
35260001	35270000	58	166
35270001	35280000	62	168
35280001	35290000	69	204
35290001	35300000	56	171
35300001	35310000	76	187
35310001	35320000	82	204
35320001	35330000	74	187
35330001	35340000	75	171
35340001	35350000	67	177
35350001	35360000	77	154
35360001	35370000	81	207
35370001	35380000	72	191
35380001	35390000	69	196
35390001	35400000	65	170
35400001	35410000	69	156
35410001	35420000	66	178
35420001	35430000	70	195
35430001	35440000	74	179
35440001	35450000	81	201
35450001	35460000	58	189
35460001	35470000	71	194
35470001	35480000	84	188
35480001	35490000	78	163
35490001	35500000	74	166
35500001	35510000	72	197
35510001	35520000	69	161
35520001	35530000	67	166
35530001	35540000	88	164
35540001	35550000	82	175
35550001	35560000	67	194
35560001	35570000	82	182
35570001	35580000	72	178
35580001	35590000	56	183
35590001	35600000	60	183
35600001	35610000	82	172
35610001	35620000	93	176
35620001	35630000	78	208
35630001	35640000	67	190
35640001	35650000	59	185
35650001	35660000	70	183
35660001	35670000	76	191
35670001	35680000	77	196
35680001	35690000	82	199
35690001	35700000	64	184
35700001	35710000	78	176
35710001	35720000	70	192
35720001	35730000	77	188
35730001	35740000	75	182
35740001	35750000	74	201
35750001	35760000	71	191
35760001	35770000	75	191
35770001	35780000	83	172
35780001	35790000	73	201
35790001	35800000	63	209
35800001	35810000	56	180
35810001	35820000	77	226
35820001	35830000	66	173
35830001	35840000	89	206
35840001	35850000	87	177
35850001	35860000	65	214
35860001	35870000	74	172
35870001	35880000	84	168
35880001	35890000	86	187
35890001	35900000	67	175
35900001	35910000	74	198
35910001	35920000	76	184
35920001	35930000	76	164
35930001	35940000	53	143
35940001	35950000	78	183
35950001	35960000	87	196
35960001	35970000	67	176
35970001	35980000	84	177
35980001	35990000	79	171
35990001	36000000	85	156
36000001	36010000	66	176
36010001	36020000	78	192
36020001	36030000	80	208
36030001	36040000	86	212
36040001	36050000	83	187
36050001	36060000	67	212
36060001	36070000	73	198
36070001	36080000	60	185
36080001	36090000	76	182
36090001	36100000	78	174
36100001	36110000	62	168
36110001	36120000	99	189
36120001	36130000	50	170
36130001	36140000	89	189
36140001	36150000	57	169
36150001	36160000	90	182
36160001	36170000	73	188
36170001	36180000	76	194
36180001	36190000	79	221
36190001	36200000	59	188
36200001	36210000	75	180
36210001	36220000	72	179
36220001	36230000	57	167
36230001	36240000	87	204
36240001	36250000	54	213
36250001	36260000	66	198
36260001	36270000	76	180
36270001	36280000	69	228
36280001	36290000	93	180
36290001	36300000	65	183
36300001	36310000	73	184
36310001	36320000	83	174
36320001	36330000	70	179
36330001	36340000	82	163
36340001	36350000	67	180
36350001	36360000	75	187
36360001	36370000	84	198
36370001	36380000	80	162
36380001	36390000	77	212
36390001	36400000	68	201
36400001	36410000	70	220
36410001	36420000	70	191
36420001	36430000	62	204
36430001	36440000	73	182
36440001	36450000	69	165
36450001	36460000	64	195
36460001	36470000	74	180
36470001	36480000	64	154
36480001	36490000	80	167
36490001	36500000	63	219
36500001	36510000	82	199
36510001	36520000	55	186
36520001	36530000	78	183
36530001	36540000	77	182
36540001	36550000	68	199
36550001	36560000	57	192
36560001	36570000	76	179
36570001	36580000	78	171
36580001	36590000	96	200
36590001	36600000	64	159
36600001	36610000	73	185
36610001	36620000	79	180
36620001	36630000	83	178
36630001	36640000	63	150
36640001	36650000	62	191
36650001	36660000	86	188
36660001	36670000	79	190
36670001	36680000	75	188
36680001	36690000	72	204
36690001	36700000	75	203
36700001	36710000	85	193
36710001	36720000	64	178
36720001	36730000	74	181
36730001	36740000	55	145
36740001	36750000	71	201
36750001	36760000	90	203
36760001	36770000	67	177
36770001	36780000	64	173
36780001	36790000	92	192
36790001	36800000	73	198
36800001	36810000	89	204
36810001	36820000	92	175
36820001	36830000	81	195
36830001	36840000	77	172
36840001	36850000	68	177
36850001	36860000	89	181
36860001	36870000	67	192
36870001	36880000	88	188
36880001	36890000	64	196
36890001	36900000	60	204
36900001	36910000	70	180
36910001	36920000	76	196
36920001	36930000	64	185
36930001	36940000	68	184
36940001	36950000	70	167
36950001	36960000	80	172
36960001	36970000	70	175
36970001	36980000	77	205
36980001	36990000	66	175
36990001	37000000	71	190
37000001	37010000	84	169
37010001	37020000	74	164
37020001	37030000	68	198
37030001	37040000	83	155
37040001	37050000	69	181
37050001	37060000	67	202
37060001	37070000	76	156
37070001	37080000	75	186
37080001	37090000	93	158
37090001	37100000	66	232
37100001	37110000	86	183
37110001	37120000	83	233
37120001	37130000	66	174
37130001	37140000	78	180
37140001	37150000	69	207
37150001	37160000	89	205
37160001	37170000	61	185
37170001	37180000	96	187
37180001	37190000	63	184
37190001	37200000	75	203
37200001	37210000	86	184
37210001	37220000	72	171
37220001	37230000	75	213
37230001	37240000	83	193
37240001	37250000	56	144
37250001	37260000	72	185
37260001	37270000	74	237
37270001	37280000	77	188
37280001	37290000	71	162
37290001	37300000	72	172
37300001	37310000	69	178
37310001	37320000	85	181
37320001	37330000	52	173
37330001	37340000	73	201
37340001	37350000	84	195
37350001	37360000	71	166
37360001	37370000	80	176
37370001	37380000	70	181
37380001	37390000	83	166
37390001	37400000	65	196
37400001	37410000	77	200
37410001	37420000	67	190
37420001	37430000	66	185
37430001	37440000	63	200
37440001	37450000	72	176
37450001	37460000	75	178
37460001	37470000	83	190
37470001	37480000	88	198
37480001	37490000	69	172
37490001	37500000	91	206
37500001	37510000	75	183
37510001	37520000	56	164
37520001	37530000	64	176
37530001	37540000	68	171
37540001	37550000	82	160
37550001	37560000	66	172
37560001	37570000	74	153
37570001	37580000	79	160
37580001	37590000	63	167
37590001	37600000	57	149
37600001	37610000	81	155
37610001	37620000	72	168
37620001	37630000	67	170
37630001	37640000	60	162
37640001	37650000	59	161
37650001	37660000	80	183
37660001	37670000	75	157
37670001	37680000	51	149
37680001	37690000	58	140
37690001	37700000	61	164
37700001	37710000	62	181
37710001	37720000	62	186
37720001	37730000	89	167
37730001	37740000	64	186
37740001	37750000	73	187
37750001	37760000	83	204
37760001	37770000	101	179
37770001	37780000	78	177
37780001	37790000	80	203
37790001	37800000	88	187
37800001	37810000	72	189
37810001	37820000	67	189
37820001	37830000	56	167
37830001	37840000	73	166
37840001	37850000	80	165
37850001	37860000	70	177
37860001	37870000	70	183
37870001	37880000	67	190
37880001	37890000	61	188
37890001	37900000	62	167
37900001	37910000	78	187
37910001	37920000	80	186
37920001	37930000	72	181
37930001	37940000	81	185
37940001	37950000	88	200
37950001	37960000	73	164
37960001	37970000	88	182
37970001	37980000	59	160
37980001	37990000	62	133
37990001	38000000	67	152
38000001	38010000	76	182
38010001	38020000	78	173
38020001	38030000	59	172
38030001	38040000	88	179
38040001	38050000	73	184
38050001	38060000	65	173
38060001	38070000	68	164
38070001	38080000	57	193
38080001	38090000	59	165
38090001	38100000	75	190
38100001	38110000	63	169
38110001	38120000	78	178
38120001	38130000	69	170
38130001	38140000	73	179
38140001	38150000	76	171
38150001	38160000	79	171
38160001	38170000	76	144
38170001	38180000	80	200
38180001	38190000	66	141
38190001	38200000	62	172
38200001	38210000	60	203
38210001	38220000	74	150
38220001	38230000	68	205
38230001	38240000	79	169
38240001	38250000	79	166
38250001	38260000	83	176
38260001	38270000	71	175
38270001	38280000	61	186
38280001	38290000	70	161
38290001	38300000	70	169
38300001	38310000	66	177
38310001	38320000	74	180
38320001	38330000	83	183
38330001	38340000	63	182
38340001	38350000	84	190
38350001	38360000	79	192
38360001	38370000	68	191
38370001	38380000	75	220
38380001	38390000	79	180
38390001	38400000	63	160
38400001	38410000	77	194
38410001	38420000	91	174
38420001	38430000	73	185
38430001	38440000	95	182
38440001	38450000	79	159
38450001	38460000	80	214
38460001	38470000	81	179
38470001	38480000	80	184
38480001	38490000	68	192
38490001	38500000	71	153
38500001	38510000	84	165
38510001	38520000	71	147
38520001	38530000	66	140
38530001	38540000	87	190
38540001	38550000	73	206
38550001	38560000	79	193
38560001	38570000	80	184
38570001	38580000	96	170
38580001	38590000	74	223
38590001	38600000	81	170
38600001	38610000	81	206
38610001	38620000	61	167
38620001	38630000	72	163
38630001	38640000	71	151
38640001	38650000	64	164
38650001	38660000	66	161
38660001	38670000	57	165
38670001	38680000	87	154
38680001	38690000	71	168
38690001	38700000	66	192
38700001	38710000	93	169
38710001	38720000	81	166
38720001	38730000	81	177
38730001	38740000	72	164
38740001	38750000	72	184
38750001	38760000	77	167
38760001	38770000	66	193
38770001	38780000	81	178
38780001	38790000	90	211
38790001	38800000	71	171
38800001	38810000	73	157
38810001	38820000	72	160
38820001	38830000	80	186
38830001	38840000	81	197
38840001	38850000	59	127
38850001	38860000	80	183
38860001	38870000	59	156
38870001	38880000	79	190
38880001	38890000	71	157
38890001	38900000	70	184
38900001	38910000	75	187
38910001	38920000	83	173
38920001	38930000	60	165
38930001	38940000	67	169
38940001	38950000	75	162
38950001	38960000	70	190
38960001	38970000	97	170
38970001	38980000	71	176
38980001	38990000	70	204
38990001	39000000	67	183
39000001	39010000	88	169
39010001	39020000	68	171
39020001	39030000	88	182
39030001	39040000	80	184
39040001	39050000	74	152
39050001	39060000	67	180
39060001	39070000	65	205
39070001	39080000	66	188
39080001	39090000	72	194
39090001	39100000	79	161
39100001	39110000	61	158
39110001	39120000	77	185
39120001	39130000	68	188
39130001	39140000	60	164
39140001	39150000	75	169
39150001	39160000	88	174
39160001	39170000	91	201
39170001	39180000	64	176
39180001	39190000	63	153
39190001	39200000	91	150
39200001	39210000	69	188
39210001	39220000	79	168
39220001	39230000	84	144
39230001	39240000	85	202
39240001	39250000	68	164
39250001	39260000	77	224
39260001	39270000	66	188
39270001	39280000	57	182
39280001	39290000	62	184
39290001	39300000	96	187
39300001	39310000	69	164
39310001	39320000	91	195
39320001	39330000	74	168
39330001	39340000	74	186
39340001	39350000	67	182
39350001	39360000	79	181
39360001	39370000	68	152
39370001	39380000	79	173
39380001	39390000	68	163
39390001	39400000	69	163
39400001	39410000	69	151
39410001	39420000	74	159
39420001	39430000	71	158
39430001	39440000	80	164
39440001	39450000	63	128
39450001	39460000	65	181
39460001	39470000	82	176
39470001	39480000	79	185
39480001	39490000	41	144
39490001	39500000	91	138
39500001	39510000	96	150
39510001	39520000	61	177
39520001	39530000	67	151
39530001	39540000	98	184
39540001	39550000	69	166
39550001	39560000	82	176
39560001	39570000	73	192
39570001	39580000	68	161
39580001	39590000	60	170
39590001	39600000	78	150
39600001	39610000	65	144
39610001	39620000	78	150
39620001	39630000	74	138
39630001	39640000	59	164
39640001	39650000	68	146
39650001	39660000	87	146
39660001	39670000	77	188
39670001	39680000	80	142
39680001	39690000	71	193
39690001	39700000	55	145
39700001	39710000	66	155
39710001	39720000	60	160
39720001	39730000	64	191
39730001	39740000	80	144
39740001	39750000	91	178
39750001	39760000	62	205
39760001	39770000	73	157
39770001	39780000	65	149
39780001	39790000	63	161
39790001	39800000	65	151
39800001	39810000	73	132
39810001	39820000	74	152
39820001	39830000	68	195
39830001	39840000	65	161
39840001	39850000	74	144
39850001	39860000	70	149
39860001	39870000	68	157
39870001	39880000	67	161
39880001	39890000	55	185
39890001	39900000	58	167
39900001	39910000	75	158
39910001	39920000	61	139
39920001	39930000	58	197
39930001	39940000	84	166
39940001	39950000	72	199
39950001	39960000	69	123
39960001	39970000	97	166
39970001	39980000	63	153
39980001	39990000	62	142
39990001	40000000	71	149
40000001	40010000	65	145
40010001	40020000	59	151
40020001	40030000	53	159
40030001	40040000	48	144
40040001	40050000	59	154
40050001	40060000	53	126
40060001	40070000	78	176
40070001	40080000	68	149
40080001	40090000	77	153
40090001	40100000	59	159
40100001	40110000	80	192
40110001	40120000	86	164
40120001	40130000	73	212
40130001	40140000	84	140
40140001	40150000	63	180
40150001	40160000	95	172
40160001	40170000	81	190
40170001	40180000	85	170
40180001	40190000	75	155
40190001	40200000	79	175
40200001	40210000	65	203
40210001	40220000	74	209
40220001	40230000	77	177
40230001	40240000	70	171
40240001	40250000	98	163
40250001	40260000	73	162
40260001	40270000	77	180
40270001	40280000	67	177
40280001	40290000	78	178
40290001	40300000	94	201
40300001	40310000	89	173
40310001	40320000	83	171
40320001	40330000	72	153
40330001	40340000	68	160
40340001	40350000	104	179
40350001	40360000	87	166
40360001	40370000	81	167
40370001	40380000	66	178
40380001	40390000	74	149
40390001	40400000	64	177
40400001	40410000	94	197
40410001	40420000	75	180
40420001	40430000	67	178
